Ionic Liquid,Cation,Anion,Viscosity (Pa.s),Viscosity (mPa.s),ln_visc,Cation-SMILES,Anion-SMILES,IL_SMILES,Temp (K),Pressure (kPa),MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,1.8,1800,7.495541944,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,650000,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,3.7,3700,8.216088099,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,750000,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,7.8,7800,8.961879013,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,850000,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,16,16000,9.680344001,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,950000,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.519,519,6.251903883,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.353,353,5.866468057,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.2493,249.3,5.518656991,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.1805,180.5,5.195730778,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.1342,134.2,4.899331225,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.1022,102.2,4.626931678,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.0795,79.5,4.375757022,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.063,63,4.143134726,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.0508,50.8,3.927896355,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.04153,41.53,3.726416058,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.03445,34.45,3.539508997,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.02891,28.91,3.364187556,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.02454,24.54,3.200304439,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.02103,21.03,3.04594999,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.01817,18.17,2.899771882,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.01583,15.83,2.761906874,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.0139,13.9,2.63188884,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.0123,12.3,2.509599262,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.01094,10.94,2.392425797,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.00979,9.79,2.281361457,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,368.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,0.00881,8.81,2.17588744,C[N+]1=C(C)N(CCCC)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C[N+]1=C(C)N(CCCC)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,373.15,101.325,C11H17F6N3O4S2,11,17,3,4,2,0,6,0,0,0
1-hexyl-3-methylimidazolium thiocyanate,1-hexyl-3-methylimidazolium,thiocyanate,0.0936,93.6,4.539030383,CCCCCCN1C=C[N+](=C1)C,C(#N)[S-],CCCCCCN1C=C[N+](=C1)C.C(#N)[S-],298.15,101.325,C11H19N3S,11,19,3,0,1,0,0,0,0,0
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,0.0511,51.1,3.933784497,CCCCN1C=C[N+](=C1)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.1,101.325,C10H15F6N3O4S2,10,15,3,4,2,0,6,0,0,0
1-ethyl-3-methylimidazolium tetrafluoroborate,1-ethyl-3-methylimidazolium,tetrafluoroborate,0.0368,36.8,3.605497845,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F,CCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,298.1,101,C6H11BF4N2,6,11,2,0,0,0,4,0,0,0
1-allyl-3-methylimidazolium chloride,1-allyl-3-methylimidazolium,chloride,0.82,820,6.70930434,C[N+]1=CN(CC=C)C=C1,[Cl-],C[N+]1=CN(CC=C)C=C1.[Cl-],298.15,101,C7H11ClN2,7,11,2,0,0,0,0,1,0,0
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,0.0685,68.5,4.226833745,CCCCCCN1C=C[N+](=C1)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCCCN1C=C[N+](=C1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,C12H19F6N3O4S2,12,19,3,4,2,0,6,0,0,0
1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,0.06,60,4.094344562,CCN1C=C[N+](=C1)C,F[B-](F)(F)C1=CC=CC=C1,CCN1C=C[N+](=C1)C.F[B-](F)(F)C1=CC=CC=C1,298,101.325,C12H16BF3N2,12,16,2,0,0,0,3,0,0,0
1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,0.115,115,4.744932128,CCCCN1C=C[N+](=C1)C,F[B-](F)(F)C1=CC=CC=C1,CCCCN1C=C[N+](=C1)C.F[B-](F)(F)C1=CC=CC=C1,298,101.325,C14H20BF3N2,14,20,2,0,0,0,3,0,0,0
1-butyl-3-methylimidazolium hexafluorophosphate,1-butyl-3-methylimidazolium,hexafluorophosphate,0.254,254,5.537334267,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,298.15,100,C8H15F6N2P,8,15,2,0,0,1,6,0,0,0
1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,0.0944,94.4,4.547541073,CCCCN1C=C[N+](=C1)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C.[B-](F)(F)(F)F,298.15,100,C8H15BF4N2,8,15,2,0,0,0,4,0,0,0
1-butyl-3-methylimidazolium trifluoroacetate,1-butyl-3-methylimidazolium,trifluoroacetate,0.0711,71.1,4.264087337,CCCCN1C=C[N+](=C1)C,C(=O)(C(F)(F)F)[O-],CCCCN1C=C[N+](=C1)C.C(=O)(C(F)(F)F)[O-],298.15,100,C10H15F3N2O2,10,15,2,2,0,0,3,0,0,0
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide","1,2-dimethyl-3-propylimidazolium",bis[(trifluoromethyl)sulfonyl]imide,0.0856,85.6,4.449685283,CCC[N+]1=C(C)N(C)C=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCC[N+]1=C(C)N(C)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,100,C10H15F6N3O4S2,10,15,3,4,2,0,6,0,0,0
"1-butyl-2,3-dimethylimidazolium tetrafluoroborate","1-butyl-2,3-dimethylimidazolium",tetrafluoroborate,0.573,573,6.350885717,CCCCN1C=C[N+](=C1C)C,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1C)C.[B-](F)(F)(F)F,298.15,100,C9H17BF4N2,9,17,2,0,0,0,4,0,0,0
1-butyl-3-methylimidazolium tricyanomethane,1-butyl-3-methylimidazolium,tricyanomethane,0.0275,27.5,3.314186005,CCCCN1C=C[N+](=C1)C,N#C[C-](C#N)C#N,CCCCN1C=C[N+](=C1)C.N#C[C-](C#N)C#N,298.1,101.325,C12H15N5,12,15,5,0,0,0,0,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0856,85.6,4.449685283,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,140,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0866,86.6,4.461299816,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,1150,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0876,87.6,4.472780998,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,2180,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0905,90.5,4.505349851,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,5070,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0956,95.6,4.56017282,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,10210,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.1071,107.1,4.673762977,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,20130,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.1196,119.6,4.784152842,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],297.79,29930,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0666,66.6,4.198704578,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,130,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0675,67.5,4.212127598,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,1110,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0681,68.1,4.220977213,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,2050,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0683,68.3,4.223909767,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,2210,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0704,70.4,4.254193263,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,5180,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0709,70.9,4.261270434,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,5830,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0743,74.3,4.308110952,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,10390,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0824,82.4,4.411585437,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,20180,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0914,91.4,4.515245478,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,30080,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.1006,100.6,4.611152258,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,40130,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.1119,111.9,4.717605615,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],303.28,50180,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.04437,44.37,3.792563565,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,110,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.04451,44.51,3.795713883,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,1030,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.04466,44.66,3.799078246,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,1210,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.04521,45.21,3.811318301,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,2220,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.04652,46.52,3.839882328,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,5140,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,0.0488,48.8,3.887730313,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],313.21,10250,C9H15F3N2O3S,9,15,2,3,1,0,3,0,0,0
